rec_id,obc_timestamp,lap_obc_timestamp,dist,lap_dist,gps_utctime,gps_latitude,gps_longitude,gps_speed,lfm_temperature,lfm_integratedcorrflow,lfm_instantflow,lap_lfm_integratedcorrflow,gfs_gasflow,gfs_gastemp,gfs_netgasvolume,lap_gfs_netgasvolume,jm3_netjoule,lap_jm3_netjoule,jm3_voltage,jm3_current,message_id,volt_voltage,volt_difference,lap_lap,start_lap,finish_lap
49,1743876829.27,4.889999866485596,0.01661896257617667,0.01661896257617667,18.13.48,39.792235667,-86.238666017,0.0,,,,,,,,,463.912,-964.5360000000001,53017.0,2933.0,702_202504_05_1813_47_0000016,,,0,0,0
50,1743876829.37,4.989999771118164,0.01661896257617667,0.01661896257617667,18.13.48,39.792235667,-86.238666017,0.0,,,,,,,,,495.638,-932.8100000000002,53001.0,2993.0,702_202504_05_1813_47_0000017,,,0,0,0
51,1743876829.47,5.0899999141693115,0.01661896257617667,0.01661896257617667,18.13.48,39.792235667,-86.238666017,0.0,,,,,,,,,495.638,-932.8100000000002,53001.0,2993.0,702_202504_05_1813_47_0000018,,,0,0,0
52,1743876829.58,5.199999809265137,0.01661896257617667,0.01661896257617667,18.13.48,39.792235667,-86.238666017,0.0,,,,,,,,,527.864,-900.5840000000001,52985.0,3053.0,702_202504_05_1813_47_0000019,,,0,0,0
53,1743876829.68,5.299999952316284,0.01661896257617667,0.01661896257617667,18.13.48,39.792235667,-86.238666017,0.0,,,,,,,,,527.864,-900.5840000000001,52985.0,3053.0,702_202504_05_1813_47_0000020,,,0,0,0
54,1743876829.77,5.389999866485596,0.018862623371652357,0.018862623371652357,18.13.49,39.792235683,-86.238666033,0.0,,,,,,,,,561.028,-867.4200000000001,52974.0,3117.0,702_202504_05_1813_47_0000021,,,0,0,0
55,1743876829.87,5.489999771118164,0.018862623371652357,0.018862623371652357,18.13.49,39.792235683,-86.238666033,0.0,,,,,,,,,561.028,-867.4200000000001,52974.0,3117.0,702_202504_05_1813_47_0000022,,,0,0,0
56,1743876829.97,5.5899999141693115,0.018862623371652357,0.018862623371652357,18.13.49,39.792235683,-86.238666033,0.0,,,,,,,,,594.63,-833.8180000000001,52961.0,3172.0,702_202504_05_1813_47_0000023,,,0,0,0
57,1743876830.08,5.699999809265137,0.018862623371652357,0.018862623371652357,18.13.49,39.792235683,-86.238666033,0.0,,,,,,,,,594.63,-833.8180000000001,52961.0,3172.0,702_202504_05_1813_47_0000024,,,0,0,0
58,1743876830.18,5.799999952316284,0.018862623371652357,0.018862623371652357,18.13.49,39.792235683,-86.238666033,0.0,,,,,,,,,628.759,-799.6890000000001,52947.0,3238.0,702_202504_05_1813_47_0000025,,,0,0,0
59,1743876830.27,5.889999866485596,0.018862623371652357,0.018862623371652357,18.13.49,39.792235683,-86.238666033,0.0,,,,,,,,,628.759,-799.6890000000001,52947.0,3238.0,702_202504_05_1813_47_0000026,,,0,0,0
60,1743876830.37,5.989999771118164,0.018862623371652357,0.018862623371652357,18.13.49,39.792235683,-86.238666033,0.0,,,,,,,,,663.686,-764.7620000000001,52930.0,3292.0,702_202504_05_1813_47_0000027,,,0,0,0
61,1743876830.48,6.099999904632568,0.018862623371652357,0.018862623371652357,18.13.49,39.792235683,-86.238666033,0.0,,,,,,,,,663.686,-764.7620000000001,52930.0,3292.0,702_202504_05_1813_47_0000028,,,0,0,0
62,1743876830.58,6.199999809265137,0.018862623371652357,0.018862623371652357,18.13.49,39.792235683,-86.238666033,0.0,,,,,,,,,699.265,-729.1830000000001,52919.0,3351.0,702_202504_05_1813_47_0000029,,,0,0,0
63,1743876830.67,6.289999961853027,0.018862623371652357,0.018862623371652357,18.13.49,39.792235683,-86.238666033,0.0,,,,,,,,,699.265,-729.1830000000001,52919.0,3351.0,702_202504_05_1813_47_0000030,,,0,0,0
64,1743876830.77,6.389999866485596,0.018862623371652357,0.018862623371652357,18.13.50,39.792235683,-86.238666033,0.0,,,,,,,,,735.199,-693.2490000000001,52905.0,3414.0,702_202504_05_1813_47_0000031,,,0,0,0
65,1743876830.88,6.5,0.018862623371652357,0.018862623371652357,18.13.50,39.792235683,-86.238666033,0.0,,,,,,,,,735.199,-693.2490000000001,52905.0,3414.0,702_202504_05_1813_47_0000032,,,0,0,0
66,1743876830.98,6.599999904632568,0.018862623371652357,0.018862623371652357,18.13.50,39.792235683,-86.238666033,0.0,,,,,,,,,772.101,-656.3470000000001,52889.0,3481.0,702_202504_05_1813_47_0000033,,,0,0,0
67,1743876831.08,6.699999809265137,0.018862623371652357,0.018862623371652357,18.13.50,39.792235683,-86.238666033,0.0,,,,,,,,,772.101,-656.3470000000001,52889.0,3481.0,702_202504_05_1813_47_0000034,,,0,0,0
68,1743876831.17,6.789999961853027,0.018862623371652357,0.018862623371652357,18.13.50,39.792235683,-86.238666033,0.0,,,,,,,,,809.663,-618.7850000000001,52877.0,3539.0,702_202504_05_1813_47_0000035,,,0,0,0
69,1743876831.28,6.8999998569488525,0.018862623371652357,0.018862623371652357,18.13.50,39.792235683,-86.238666033,0.0,,,,,,,,,809.663,-618.7850000000001,52877.0,3539.0,702_202504_05_1813_47_0000036,,,0,0,0
70,1743876831.37,6.989999771118164,0.018862623371652357,0.018862623371652357,18.13.50,39.792235683,-86.238666033,0.0,,,,,,,,,847.65,-580.7980000000001,52862.0,3593.0,702_202504_05_1813_47_0000037,,,0,0,0
71,1743876831.47,7.0899999141693115,0.018862623371652357,0.018862623371652357,18.13.50,39.792235683,-86.238666033,0.0,,,,,,,,,847.65,-580.7980000000001,52862.0,3593.0,702_202504_05_1813_47_0000038,,,0,0,0
72,1743876831.57,7.18999981880188,0.018862623371652357,0.018862623371652357,18.13.50,39.792235683,-86.238666033,0.0,,,,,,,,,886.222,-542.2260000000001,52845.0,3664.0,702_202504_05_1813_47_0000039,,,0,0,0
73,1743876831.67,7.289999961853027,0.018862623371652357,0.018862623371652357,18.13.50,39.792235683,-86.238666033,0.0,,,,,,,,,886.222,-542.2260000000001,52845.0,3664.0,702_202504_05_1813_47_0000040,,,0,0,0
74,1743876831.78,7.3999998569488525,0.29874359207719425,0.29874359207719425,18.13.51,39.7922382,-86.238666017,1.5,,,,,,,,,925.711,-502.7370000000001,52832.0,3720.0,702_202504_05_1813_47_0000041,,,0,0,0
75,1743876831.87,7.489999771118164,0.29874359207719425,0.29874359207719425,18.13.51,39.7922382,-86.238666017,1.5,,,,,,,,,925.711,-502.7370000000001,52832.0,3720.0,702_202504_05_1813_47_0000042,,,0,0,0
76,1743876831.98,7.599999904632568,0.29874359207719425,0.29874359207719425,18.13.51,39.7922382,-86.238666017,1.5,,,,,,,,,965.745,-462.7030000000001,52820.0,3789.0,702_202504_05_1813_47_0000043,,,0,0,0
77,1743876832.07,7.68999981880188,0.29874359207719425,0.29874359207719425,18.13.51,39.7922382,-86.238666017,1.5,,,,,,,,,965.745,-462.7030000000001,52820.0,3789.0,702_202504_05_1813_47_0000044,,,0,0,0
78,1743876832.17,7.789999961853027,0.29874359207719425,0.29874359207719425,18.13.51,39.7922382,-86.238666017,1.5,,,,,,,,,1006.277,-422.17100000000005,52803.0,3857.0,702_202504_05_1813_47_0000045,,,0,0,0
79,1743876832.27,7.889999866485596,0.29874359207719425,0.29874359207719425,18.13.51,39.7922382,-86.238666017,1.5,,,,,,,,,1006.277,-422.17100000000005,52803.0,3857.0,702_202504_05_1813_47_0000046,,,0,0,0
80,1743876832.37,7.989999771118164,0.29874359207719425,0.29874359207719425,18.13.51,39.7922382,-86.238666017,1.5,,,,,,,,,1047.652,-380.79600000000005,52786.0,3911.0,702_202504_05_1813_47_0000047,,,0,0,0
81,1743876832.47,8.089999914169312,0.29874359207719425,0.29874359207719425,18.13.51,39.7922382,-86.238666017,1.5,,,,,,,,,1047.652,-380.79600000000005,52786.0,3911.0,702_202504_05_1813_47_0000048,,,0,0,0
82,1743876832.57,8.18999981880188,0.29874359207719425,0.29874359207719425,18.13.51,39.7922382,-86.238666017,1.5,,,,,,,,,1089.797,-338.65100000000007,52770.0,3981.0,702_202504_05_1813_47_0000049,,,0,0,0
83,1743876832.67,8.289999961853027,0.29874359207719425,0.29874359207719425,18.13.51,39.7922382,-86.238666017,1.5,,,,,,,,,1089.797,-338.65100000000007,52770.0,3981.0,702_202504_05_1813_47_0000050,,,0,0,0
84,1743876832.78,8.399999856948853,0.899203222661313,0.899203222661313,18.13.52,39.7922436,-86.238665983,2.3,,,,,,,,,1132.166,-296.28200000000015,52756.0,4037.0,702_202504_05_1813_47_0000051,,,0,0,0
85,1743876832.87,8.489999771118164,0.899203222661313,0.899203222661313,18.13.52,39.7922436,-86.238665983,2.3,,,,,,,,,1132.166,-296.28200000000015,52756.0,4037.0,702_202504_05_1813_47_0000052,,,0,0,0
86,1743876832.97,8.589999914169312,0.899203222661313,0.899203222661313,18.13.52,39.7922436,-86.238665983,2.3,,,,,,,,,1175.56,-252.88800000000015,52741.0,4105.0,702_202504_05_1813_47_0000053,,,0,0,0
87,1743876833.08,8.699999809265137,0.899203222661313,0.899203222661313,18.13.52,39.7922436,-86.238665983,2.3,,,,,,,,,1175.56,-252.88800000000015,52741.0,4105.0,702_202504_05_1813_47_0000054,,,0,0,0
88,1743876833.18,8.799999952316284,0.899203222661313,0.899203222661313,18.13.52,39.7922436,-86.238665983,2.3,,,,,,,,,1219.625,-208.8230000000001,52728.0,4163.0,702_202504_05_1813_47_0000055,,,0,0,0
89,1743876833.28,8.899999856948853,0.899203222661313,0.899203222661313,18.13.52,39.7922436,-86.238665983,2.3,,,,,,,,,1219.625,-208.8230000000001,52728.0,4163.0,702_202504_05_1813_47_0000056,,,0,0,0
90,1743876833.38,9.0,0.899203222661313,0.899203222661313,18.13.52,39.7922436,-86.238665983,2.3,,,,,,,,,1264.324,-164.12400000000002,52710.0,4239.0,702_202504_05_1813_47_0000057,,,0,0,0
91,1743876833.48,9.099999904632568,0.899203222661313,0.899203222661313,18.13.52,39.7922436,-86.238665983,2.3,,,,,,,,,1264.324,-164.12400000000002,52710.0,4239.0,702_202504_05_1813_47_0000058,,,0,0,0
92,1743876833.57,9.18999981880188,0.899203222661313,0.899203222661313,18.13.52,39.7922436,-86.238665983,2.3,,,,,,,,,1309.431,-119.01700000000005,52693.0,4297.0,702_202504_05_1813_47_0000059,,,0,0,0
93,1743876833.67,9.289999961853027,0.899203222661313,0.899203222661313,18.13.52,39.7922436,-86.238665983,2.3,,,,,,,,,1309.431,-119.01700000000005,52693.0,4297.0,702_202504_05_1813_47_0000060,,,0,0,0
94,1743876833.77,9.389999866485596,1.8336307280257276,1.8336307280257276,18.13.53,39.792252,-86.238665667,2.9,,,,,,,,,1355.549,-72.89900000000011,52681.0,4359.0,702_202504_05_1813_47_0000061,,,0,0,0
95,1743876833.87,9.489999771118164,1.8336307280257276,1.8336307280257276,18.13.53,39.792252,-86.238665667,2.9,,,,,,,,,1355.549,-72.89900000000011,52681.0,4359.0,702_202504_05_1813_47_0000062,,,0,0,0
96,1743876833.98,9.599999904632568,1.8336307280257276,1.8336307280257276,18.13.53,39.792252,-86.238665667,2.9,,,,,,,,,1402.115,-26.333000000000084,52669.0,4420.0,702_202504_05_1813_47_0000063,,,0,0,0
97,1743876834.07,9.68999981880188,1.8336307280257276,1.8336307280257276,18.13.53,39.792252,-86.238665667,2.9,,,,,,,,,1402.115,-26.333000000000084,52669.0,4420.0,702_202504_05_1813_47_0000064,,,0,0,0
98,1743876834.17,9.789999961853027,1.8336307280257276,1.8336307280257276,18.13.53,39.792252,-86.238665667,2.9,,,,,,,,,1449.143,20.694999999999936,52651.0,4485.0,702_202504_05_1813_47_0000065,,,0,0,0
99,1743876834.27,9.889999866485596,1.8336307280257276,1.8336307280257276,18.13.53,39.792252,-86.238665667,2.9,,,,,,,,,1449.143,20.694999999999936,52651.0,4485.0,702_202504_05_1813_47_0000066,,,0,0,0
100,1743876834.37,9.989999771118164,1.8336307280257276,1.8336307280257276,18.13.53,39.792252,-86.238665667,2.9,,,,,,,,,1497.215,68.76699999999983,52635.0,4545.0,702_202504_05_1813_47_0000067,,,0,0,0
101,1743876834.47,10.089999914169312,1.8336307280257276,1.8336307280257276,18.13.53,39.792252,-86.238665667,2.9,,,,,,,,,1497.215,68.76699999999983,52635.0,4545.0,702_202504_05_1813_47_0000068,,,0,0,0
102,1743876834.57,10.18999981880188,1.8336307280257276,1.8336307280257276,18.13.53,39.792252,-86.238665667,2.9,,,,,,,,,1545.759,117.31099999999992,52617.0,4612.0,702_202504_05_1813_47_0000069,,,0,0,0
103,1743876834.67,10.289999961853027,1.8336307280257276,1.8336307280257276,18.13.53,39.792252,-86.238665667,2.9,,,,,,,,,1545.759,117.31099999999992,52617.0,4612.0,702_202504_05_1813_47_0000070,,,0,0,0
104,1743876834.78,10.399999856948853,2.92721893441274,2.92721893441274,18.13.54,39.792261567,-86.2386627,3.4,,,,,,,,,1594.646,166.19799999999987,52606.0,4669.0,702_202504_05_1813_47_0000071,,,0,0,0
105,1743876834.88,10.5,2.92721893441274,2.92721893441274,18.13.54,39.792261567,-86.2386627,3.4,,,,,,,,,1594.646,166.19799999999987,52606.0,4669.0,702_202504_05_1813_47_0000072,,,0,0,0
106,1743876834.97,10.589999914169312,2.92721893441274,2.92721893441274,18.13.54,39.792261567,-86.2386627,3.4,,,,,,,,,1644.499,216.05099999999993,52592.0,4730.0,702_202504_05_1813_47_0000073,,,0,0,0
107,1743876835.08,10.699999809265137,2.92721893441274,2.92721893441274,18.13.54,39.792261567,-86.2386627,3.4,,,,,,,,,1644.499,216.05099999999993,52592.0,4730.0,702_202504_05_1813_47_0000074,,,0,0,0
108,1743876835.18,10.799999952316284,2.92721893441274,2.92721893441274,18.13.54,39.792261567,-86.2386627,3.4,,,,,,,,,1695.034,266.586,52578.0,4790.0,702_202504_05_1813_47_0000075,,,0,0,0
109,1743876835.28,10.899999856948853,2.92721893441274,2.92721893441274,18.13.54,39.792261567,-86.2386627,3.4,,,,,,,,,1695.034,266.586,52578.0,4790.0,702_202504_05_1813_47_0000076,,,0,0,0
110,1743876835.38,11.0,2.92721893441274,2.92721893441274,18.13.54,39.792261567,-86.2386627,3.4,,,,,,,,,1746.028,317.5799999999999,52559.0,4851.0,702_202504_05_1813_47_0000077,,,0,0,0
111,1743876835.48,11.099999904632568,2.92721893441274,2.92721893441274,18.13.54,39.792261567,-86.2386627,3.4,,,,,,,,,1746.028,317.5799999999999,52559.0,4851.0,702_202504_05_1813_47_0000078,,,0,0,0
112,1743876835.57,11.18999981880188,2.92721893441274,2.92721893441274,18.13.54,39.792261567,-86.2386627,3.4,,,,,,,,,1797.548,369.0999999999999,52543.0,4922.0,702_202504_05_1813_47_0000079,,,0,0,0
113,1743876835.67,11.289999961853027,2.92721893441274,2.92721893441274,18.13.54,39.792261567,-86.2386627,3.4,,,,,,,,,1797.548,369.0999999999999,52543.0,4922.0,702_202504_05_1813_47_0000080,,,0,0,0
114,1743876835.77,11.389999866485596,4.171582950008893,4.171582950008893,18.13.55,39.79227265,-86.238660683,3.8,,,,,,,,,1849.992,421.54399999999987,52530.0,4971.0,702_202504_05_1813_47_0000081,,,0,0,0
115,1743876835.87,11.489999771118164,4.171582950008893,4.171582950008893,18.13.55,39.79227265,-86.238660683,3.8,,,,,,,,,1849.992,421.54399999999987,52530.0,4971.0,702_202504_05_1813_47_0000082,,,0,0,0
116,1743876835.97,11.589999914169312,4.171582950008893,4.171582950008893,18.13.55,39.79227265,-86.238660683,3.8,,,,,,,,,1902.848,474.39999999999986,52516.0,5032.0,702_202504_05_1813_47_0000083,,,0,0,0
117,1743876836.07,11.68999981880188,4.171582950008893,4.171582950008893,18.13.55,39.79227265,-86.238660683,3.8,,,,,,,,,1902.848,474.39999999999986,52516.0,5032.0,702_202504_05_1813_47_0000084,,,0,0,0
118,1743876836.17,11.789999961853027,4.171582950008893,4.171582950008893,18.13.55,39.79227265,-86.238660683,3.8,,,,,,,,,1956.075,527.627,52504.0,5091.0,702_202504_05_1813_47_0000085,,,0,0,0
119,1743876836.27,11.889999866485596,4.171582950008893,4.171582950008893,18.13.55,39.79227265,-86.238660683,3.8,,,,,,,,,1956.075,527.627,52504.0,5091.0,702_202504_05_1813_47_0000086,,,0,0,0
120,1743876836.37,11.989999771118164,4.171582950008893,4.171582950008893,18.13.55,39.79227265,-86.238660683,3.8,,,,,,,,,2010.299,581.8509999999999,52487.0,5155.0,702_202504_05_1813_47_0000087,,,0,0,0
