rec_id,obc_timestamp,lap_obc_timestamp,dist,lap_dist,gps_utctime,gps_latitude,gps_longitude,gps_speed,lfm_temperature,lfm_integratedcorrflow,lfm_instantflow,lap_lfm_integratedcorrflow,gfs_gasflow,gfs_gastemp,gfs_netgasvolume,lap_gfs_netgasvolume,jm3_netjoule,lap_jm3_netjoule,jm3_voltage,jm3_current,message_id,volt_voltage,volt_difference,lap_lap,start_lap,finish_lap
50,1743864199.47,5.009999990463257,5.335604133433867,5.335604133433867,14.43.18,39.792149967,-86.238638933,3.8,,,,,,,,,51.451,-186.701,52849.0,211.0,702_202504_05_1443_15_0000039,,,0,0,0
51,1743864199.57,5.109999895095825,6.221515618556369,6.221515618556369,14.43.19,39.792156867,-86.238644117,3.7,,,,,,,,,53.709,-184.44299999999998,52849.0,212.0,702_202504_05_1443_15_0000040,,,0,0,0
52,1743864199.67,5.210000038146973,6.221515618556369,6.221515618556369,14.43.19,39.792156867,-86.238644117,3.7,,,,,,,,,53.709,-184.44299999999998,52849.0,212.0,702_202504_05_1443_15_0000041,,,0,0,0
53,1743864199.76,5.299999952316284,6.221515618556369,6.221515618556369,14.43.19,39.792156867,-86.238644117,3.7,,,,,,,,,56.005,-182.147,52846.0,217.0,702_202504_05_1443_15_0000042,,,0,0,0
54,1743864199.86,5.3999998569488525,6.221515618556369,6.221515618556369,14.43.19,39.792156867,-86.238644117,3.7,,,,,,,,,56.005,-182.147,52846.0,217.0,702_202504_05_1443_15_0000043,,,0,0,0
55,1743864199.97,5.509999990463257,6.221515618556369,6.221515618556369,14.43.19,39.792156867,-86.238644117,3.7,,,,,,,,,58.182,-179.96999999999997,52847.0,206.0,702_202504_05_1443_15_0000044,,,0,0,0
56,1743864200.07,5.609999895095825,6.221515618556369,6.221515618556369,14.43.19,39.792156867,-86.238644117,3.7,,,,,,,,,58.182,-179.96999999999997,52847.0,206.0,702_202504_05_1443_15_0000045,,,0,0,0
57,1743864200.16,5.700000047683716,6.221515618556369,6.221515618556369,14.43.19,39.792156867,-86.238644117,3.7,,,,,,,,,60.457,-177.695,52847.0,213.0,702_202504_05_1443_15_0000046,,,0,0,0
58,1743864200.26,5.799999952316284,6.221515618556369,6.221515618556369,14.43.19,39.792156867,-86.238644117,3.7,,,,,,,,,60.457,-177.695,52847.0,213.0,702_202504_05_1443_15_0000047,,,0,0,0
59,1743864200.36,5.8999998569488525,6.221515618556369,6.221515618556369,14.43.19,39.792156867,-86.238644117,3.7,,,,,,,,,62.702,-175.45,52846.0,212.0,702_202504_05_1443_15_0000048,,,0,0,0
60,1743864200.46,6.0,6.221515618556369,6.221515618556369,14.43.19,39.792156867,-86.238644117,3.7,,,,,,,,,62.702,-175.45,52846.0,212.0,702_202504_05_1443_15_0000049,,,0,0,0
61,1743864200.56,6.099999904632568,6.886424510512707,6.886424510512707,14.43.20,39.792158317,-86.238636567,0.0,,,,,,,,,64.939,-173.213,52844.0,212.0,702_202504_05_1443_15_0000050,,,0,0,0
62,1743864200.66,6.200000047683716,6.886424510512707,6.886424510512707,14.43.20,39.792158317,-86.238636567,0.0,,,,,,,,,64.939,-173.213,52844.0,212.0,702_202504_05_1443_15_0000051,,,0,0,0
63,1743864200.77,6.309999942779541,6.886424510512707,6.886424510512707,14.43.20,39.792158317,-86.238636567,0.0,,,,,,,,,67.232,-170.92,52844.0,215.0,702_202504_05_1443_15_0000052,,,0,0,0
64,1743864200.87,6.409999847412109,6.886424510512707,6.886424510512707,14.43.20,39.792158317,-86.238636567,0.0,,,,,,,,,67.232,-170.92,52844.0,215.0,702_202504_05_1443_15_0000053,,,0,0,0
65,1743864200.96,6.5,6.886424510512707,6.886424510512707,14.43.20,39.792158317,-86.238636567,0.0,,,,,,,,,69.49,-168.66199999999998,52846.0,213.0,702_202504_05_1443_15_0000054,,,0,0,0
66,1743864201.06,6.599999904632568,6.886424510512707,6.886424510512707,14.43.20,39.792158317,-86.238636567,0.0,,,,,,,,,69.49,-168.66199999999998,52846.0,213.0,702_202504_05_1443_15_0000055,,,0,0,0
67,1743864201.16,6.700000047683716,6.886424510512707,6.886424510512707,14.43.20,39.792158317,-86.238636567,0.0,,,,,,,,,71.712,-166.44,52846.0,211.0,702_202504_05_1443_15_0000056,,,0,0,0
68,1743864201.27,6.809999942779541,6.886424510512707,6.886424510512707,14.43.20,39.792158317,-86.238636567,0.0,,,,,,,,,71.712,-166.44,52846.0,211.0,702_202504_05_1443_15_0000057,,,0,0,0
69,1743864201.37,6.909999847412109,6.886424510512707,6.886424510512707,14.43.20,39.792158317,-86.238636567,0.0,,,,,,,,,73.97,-164.182,52845.0,212.0,702_202504_05_1443_15_0000058,,,0,0,0
70,1743864201.47,7.009999990463257,6.886424510512707,6.886424510512707,14.43.20,39.792158317,-86.238636567,0.0,,,,,,,,,73.97,-164.182,52845.0,212.0,702_202504_05_1443_15_0000059,,,0,0,0
71,1743864201.57,7.109999895095825,7.265671452372993,7.265671452372993,14.43.21,39.792158767,-86.238632167,0.0,,,,,,,,,76.186,-161.96599999999998,52846.0,209.0,702_202504_05_1443_15_0000060,,,0,0,0
72,1743864201.67,7.210000038146973,7.265671452372993,7.265671452372993,14.43.21,39.792158767,-86.238632167,0.0,,,,,,,,,76.186,-161.96599999999998,52846.0,209.0,702_202504_05_1443_15_0000061,,,0,0,0
73,1743864201.77,7.309999942779541,7.265671452372993,7.265671452372993,14.43.21,39.792158767,-86.238632167,0.0,,,,,,,,,78.423,-159.72899999999998,52846.0,212.0,702_202504_05_1443_15_0000062,,,0,0,0
74,1743864201.86,7.3999998569488525,7.265671452372993,7.265671452372993,14.43.21,39.792158767,-86.238632167,0.0,,,,,,,,,78.423,-159.72899999999998,52846.0,212.0,702_202504_05_1443_15_0000063,,,0,0,0
75,1743864201.96,7.5,7.265671452372993,7.265671452372993,14.43.21,39.792158767,-86.238632167,0.0,,,,,,,,,80.66,-157.492,52844.0,210.0,702_202504_05_1443_15_0000064,,,0,0,0
76,1743864202.07,7.609999895095825,7.265671452372993,7.265671452372993,14.43.21,39.792158767,-86.238632167,0.0,,,,,,,,,80.66,-157.492,52844.0,210.0,702_202504_05_1443_15_0000065,,,0,0,0
77,1743864202.17,7.710000038146973,7.265671452372993,7.265671452372993,14.43.21,39.792158767,-86.238632167,0.0,,,,,,,,,82.892,-155.26,52845.0,211.0,702_202504_05_1443_15_0000066,,,0,0,0
78,1743864202.26,7.799999952316284,7.265671452372993,7.265671452372993,14.43.21,39.792158767,-86.238632167,0.0,,,,,,,,,82.892,-155.26,52845.0,211.0,702_202504_05_1443_15_0000067,,,0,0,0
79,1743864202.37,7.909999847412109,7.265671452372993,7.265671452372993,14.43.21,39.792158767,-86.238632167,0.0,,,,,,,,,85.095,-153.057,52844.0,209.0,702_202504_05_1443_15_0000068,,,0,0,0
80,1743864202.46,8.0,7.265671452372993,7.265671452372993,14.43.21,39.792158767,-86.238632167,0.0,,,,,,,,,85.095,-153.057,52844.0,209.0,702_202504_05_1443_15_0000069,,,0,0,0
81,1743864202.56,8.099999904632568,7.587568071133215,7.587568071133215,14.43.22,39.792158717,-86.2386284,0.0,,,,,,,,,87.346,-150.80599999999998,52843.0,212.0,702_202504_05_1443_15_0000070,,,0,0,0
82,1743864202.66,8.200000047683716,7.587568071133215,7.587568071133215,14.43.22,39.792158717,-86.2386284,0.0,,,,,,,,,87.346,-150.80599999999998,52843.0,212.0,702_202504_05_1443_15_0000071,,,0,0,0
83,1743864202.76,8.299999952316284,7.587568071133215,7.587568071133215,14.43.22,39.792158717,-86.2386284,0.0,,,,,,,,,89.603,-148.54899999999998,52845.0,213.0,702_202504_05_1443_15_0000072,,,0,0,0
84,1743864202.87,8.40999984741211,7.587568071133215,7.587568071133215,14.43.22,39.792158717,-86.2386284,0.0,,,,,,,,,89.603,-148.54899999999998,52845.0,213.0,702_202504_05_1443_15_0000073,,,0,0,0
85,1743864202.97,8.509999990463257,7.587568071133215,7.587568071133215,14.43.22,39.792158717,-86.2386284,0.0,,,,,,,,,91.861,-146.291,52846.0,214.0,702_202504_05_1443_15_0000074,,,0,0,0
86,1743864203.06,8.599999904632568,7.587568071133215,7.587568071133215,14.43.22,39.792158717,-86.2386284,0.0,,,,,,,,,91.861,-146.291,52846.0,214.0,702_202504_05_1443_15_0000075,,,0,0,0
87,1743864203.16,8.700000047683716,7.587568071133215,7.587568071133215,14.43.22,39.792158717,-86.2386284,0.0,,,,,,,,,94.101,-144.051,52845.0,210.0,702_202504_05_1443_15_0000076,,,0,0,0
88,1743864203.26,8.799999952316284,7.587568071133215,7.587568071133215,14.43.22,39.792158717,-86.2386284,0.0,,,,,,,,,94.101,-144.051,52845.0,210.0,702_202504_05_1443_15_0000077,,,0,0,0
89,1743864203.37,8.90999984741211,7.587568071133215,7.587568071133215,14.43.22,39.792158717,-86.2386284,0.0,,,,,,,,,96.351,-141.801,52844.0,212.0,702_202504_05_1443_15_0000078,,,0,0,0
90,1743864203.47,9.009999990463257,7.587568071133215,7.587568071133215,14.43.22,39.792158717,-86.2386284,0.0,,,,,,,,,96.351,-141.801,52844.0,212.0,702_202504_05_1443_15_0000079,,,0,0,0
91,1743864203.57,9.109999895095825,7.7751464896070805,7.7751464896070805,14.43.23,39.79215925,-86.238626317,0.0,,,,,,,,,98.596,-139.55599999999998,52845.0,213.0,702_202504_05_1443_15_0000080,,,0,0,0
92,1743864203.67,9.210000038146973,7.7751464896070805,7.7751464896070805,14.43.23,39.79215925,-86.238626317,0.0,,,,,,,,,98.596,-139.55599999999998,52845.0,213.0,702_202504_05_1443_15_0000081,,,0,0,0
93,1743864203.77,9.309999942779541,7.7751464896070805,7.7751464896070805,14.43.23,39.79215925,-86.238626317,0.0,,,,,,,,,100.845,-137.307,52845.0,211.0,702_202504_05_1443_15_0000082,,,0,0,0
94,1743864203.87,9.40999984741211,7.7751464896070805,7.7751464896070805,14.43.23,39.79215925,-86.238626317,0.0,,,,,,,,,100.845,-137.307,52845.0,211.0,702_202504_05_1443_15_0000083,,,0,0,0
95,1743864203.96,9.5,7.7751464896070805,7.7751464896070805,14.43.23,39.79215925,-86.238626317,0.0,,,,,,,,,103.109,-135.043,52845.0,214.0,702_202504_05_1443_15_0000084,,,0,0,0
96,1743864204.06,9.599999904632568,7.7751464896070805,7.7751464896070805,14.43.23,39.79215925,-86.238626317,0.0,,,,,,,,,103.109,-135.043,52845.0,214.0,702_202504_05_1443_15_0000085,,,0,0,0
97,1743864204.17,9.710000038146973,7.7751464896070805,7.7751464896070805,14.43.23,39.79215925,-86.238626317,0.0,,,,,,,,,105.34,-132.81199999999998,52843.0,212.0,702_202504_05_1443_15_0000086,,,0,0,0
98,1743864204.26,9.799999952316284,7.7751464896070805,7.7751464896070805,14.43.23,39.79215925,-86.238626317,0.0,,,,,,,,,105.34,-132.81199999999998,52843.0,212.0,702_202504_05_1443_15_0000087,,,0,0,0
99,1743864204.36,9.899999856948853,7.7751464896070805,7.7751464896070805,14.43.23,39.79215925,-86.238626317,0.0,,,,,,,,,107.589,-130.563,52844.0,212.0,702_202504_05_1443_15_0000088,,,0,0,0
100,1743864204.46,10.0,7.7751464896070805,7.7751464896070805,14.43.23,39.79215925,-86.238626317,0.0,,,,,,,,,107.589,-130.563,52844.0,212.0,702_202504_05_1443_15_0000089,,,0,0,0
101,1743864204.57,10.109999895095825,8.026964739360524,8.026964739360524,14.43.24,39.792159717,-86.238623433,0.0,,,,,,,,,109.874,-128.278,52844.0,216.0,702_202504_05_1443_15_0000090,,,0,0,0
102,1743864204.66,10.200000047683716,8.026964739360524,8.026964739360524,14.43.24,39.792159717,-86.238623433,0.0,,,,,,,,,109.874,-128.278,52844.0,216.0,702_202504_05_1443_15_0000091,,,0,0,0
103,1743864204.76,10.299999952316284,8.026964739360524,8.026964739360524,14.43.24,39.792159717,-86.238623433,0.0,,,,,,,,,109.874,-128.278,52844.0,216.0,702_202504_05_1443_15_0000092,,,0,0,0
104,1743864204.86,10.399999856948853,8.026964739360524,8.026964739360524,14.43.24,39.792159717,-86.238623433,0.0,,,,,,,,,109.874,-128.278,52844.0,216.0,702_202504_05_1443_15_0000093,,,0,0,0
105,1743864204.96,10.5,8.026964739360524,8.026964739360524,14.43.24,39.792159717,-86.238623433,0.0,,,,,,,,,114.339,-123.81299999999999,52842.0,211.0,702_202504_05_1443_15_0000094,,,0,0,0
106,1743864205.07,10.609999895095825,8.026964739360524,8.026964739360524,14.43.24,39.792159717,-86.238623433,0.0,,,,,,,,,114.339,-123.81299999999999,52842.0,211.0,702_202504_05_1443_15_0000095,,,0,0,0
107,1743864205.17,10.710000038146973,8.026964739360524,8.026964739360524,14.43.24,39.792159717,-86.238623433,0.0,,,,,,,,,116.526,-121.62599999999999,52842.0,206.0,702_202504_05_1443_15_0000096,,,0,0,0
108,1743864205.26,10.799999952316284,8.026964739360524,8.026964739360524,14.43.24,39.792159717,-86.238623433,0.0,,,,,,,,,116.526,-121.62599999999999,52842.0,206.0,702_202504_05_1443_15_0000097,,,0,0,0
109,1743864205.36,10.899999856948853,8.026964739360524,8.026964739360524,14.43.24,39.792159717,-86.238623433,0.0,,,,,,,,,118.771,-119.38099999999999,52843.0,213.0,702_202504_05_1443_15_0000098,,,0,0,0
110,1743864205.46,11.0,8.026964739360524,8.026964739360524,14.43.24,39.792159717,-86.238623433,0.0,,,,,,,,,118.771,-119.38099999999999,52843.0,213.0,702_202504_05_1443_15_0000099,,,0,0,0
111,1743864205.56,11.099999904632568,8.114777453634332,8.114777453634332,14.43.25,39.792160483,-86.238623183,0.0,,,,,,,,,121.023,-117.12899999999999,52845.0,212.0,702_202504_05_1443_15_0000100,,,0,0,0
112,1743864205.66,11.200000047683716,8.114777453634332,8.114777453634332,14.43.25,39.792160483,-86.238623183,0.0,,,,,,,,,121.023,-117.12899999999999,52845.0,212.0,702_202504_05_1443_15_0000101,,,0,0,0
113,1743864205.77,11.309999942779541,8.114777453634332,8.114777453634332,14.43.25,39.792160483,-86.238623183,0.0,,,,,,,,,123.288,-114.86399999999999,52844.0,215.0,702_202504_05_1443_15_0000102,,,0,0,0
114,1743864205.87,11.40999984741211,8.114777453634332,8.114777453634332,14.43.25,39.792160483,-86.238623183,0.0,,,,,,,,,123.288,-114.86399999999999,52844.0,215.0,702_202504_05_1443_15_0000103,,,0,0,0
115,1743864205.97,11.509999990463257,8.114777453634332,8.114777453634332,14.43.25,39.792160483,-86.238623183,0.0,,,,,,,,,125.525,-112.62699999999998,52844.0,211.0,702_202504_05_1443_15_0000104,,,0,0,0
116,1743864206.07,11.609999895095825,8.114777453634332,8.114777453634332,14.43.25,39.792160483,-86.238623183,0.0,,,,,,,,,125.525,-112.62699999999998,52844.0,211.0,702_202504_05_1443_15_0000105,,,0,0,0
117,1743864206.16,11.700000047683716,8.114777453634332,8.114777453634332,14.43.25,39.792160483,-86.238623183,0.0,,,,,,,,,127.768,-110.38399999999999,52842.0,211.0,702_202504_05_1443_15_0000106,,,0,0,0
118,1743864206.26,11.799999952316284,8.114777453634332,8.114777453634332,14.43.25,39.792160483,-86.238623183,0.0,,,,,,,,,127.768,-110.38399999999999,52842.0,211.0,702_202504_05_1443_15_0000107,,,0,0,0
119,1743864206.37,11.90999984741211,8.114777453634332,8.114777453634332,14.43.25,39.792160483,-86.238623183,0.0,,,,,,,,,130.008,-108.14399999999998,52843.0,212.0,702_202504_05_1443_15_0000108,,,0,0,0
120,1743864206.47,12.009999990463257,8.114777453634332,8.114777453634332,14.43.25,39.792160483,-86.238623183,0.0,,,,,,,,,130.008,-108.14399999999998,52843.0,212.0,702_202504_05_1443_15_0000109,,,0,0,0
121,1743864206.57,12.109999895095825,8.326852311320726,8.326852311320726,14.43.26,39.792162383,-86.238622967,0.0,,,,,,,,,132.283,-105.869,52841.0,214.0,702_202504_05_1443_15_0000110,,,0,0,0
122,1743864206.67,12.210000038146973,8.326852311320726,8.326852311320726,14.43.26,39.792162383,-86.238622967,0.0,,,,,,,,,132.283,-105.869,52841.0,214.0,702_202504_05_1443_15_0000111,,,0,0,0
123,1743864206.77,12.309999942779541,8.326852311320726,8.326852311320726,14.43.26,39.792162383,-86.238622967,0.0,,,,,,,,,134.55,-103.60199999999998,52842.0,214.0,702_202504_05_1443_15_0000112,,,0,0,0
124,1743864206.87,12.40999984741211,8.326852311320726,8.326852311320726,14.43.26,39.792162383,-86.238622967,0.0,,,,,,,,,134.55,-103.60199999999998,52842.0,214.0,702_202504_05_1443_15_0000113,,,0,0,0
