rec_id,obc_timestamp,lap_obc_timestamp,dist,lap_dist,gps_utctime,gps_latitude,gps_longitude,gps_speed,lfm_temperature,lfm_integratedcorrflow,lfm_instantflow,lap_lfm_integratedcorrflow,gfs_gasflow,gfs_gastemp,gfs_netgasvolume,lap_gfs_netgasvolume,jm3_netjoule,lap_jm3_netjoule,jm3_voltage,jm3_current,message_id,volt_voltage,volt_difference,lap_lap,start_lap,finish_lap
41,1743948263.89,4.1000001430511475,4.292209895475085,4.292209895475085,14.04.23,39.792182967,-86.238510183,3.2,,,,,,,,,0.0,0.0,7.0,-20.0,702_202504_06_1404_22_0000010,,,0,0,0
42,1743948263.98,4.190000057220459,4.292209895475085,4.292209895475085,14.04.23,39.792182967,-86.238510183,3.2,,,,,,,,,0.0,0.0,6.0,-23.0,702_202504_06_1404_22_0000011,,,0,0,0
43,1743948264.09,4.299999952316284,4.292209895475085,4.292209895475085,14.04.23,39.792182967,-86.238510183,3.2,,,,,,,,,0.0,0.0,6.0,-23.0,702_202504_06_1404_22_0000012,,,0,0,0
44,1743948264.19,4.400000095367432,4.292209895475085,4.292209895475085,14.04.23,39.792182967,-86.238510183,3.2,,,,,,,,,0.0,0.0,7.0,-22.0,702_202504_06_1404_22_0000013,,,0,0,0
45,1743948264.28,4.490000009536743,4.292209895475085,4.292209895475085,14.04.23,39.792182967,-86.238510183,3.2,,,,,,,,,0.0,0.0,7.0,-22.0,702_202504_06_1404_22_0000014,,,0,0,0
46,1743948264.38,4.590000152587891,4.292209895475085,4.292209895475085,14.04.23,39.792182967,-86.238510183,3.2,,,,,,,,,0.0,0.0,8.0,-19.0,702_202504_06_1404_22_0000015,,,0,0,0
47,1743948264.48,4.690000057220459,4.292209895475085,4.292209895475085,14.04.23,39.792182967,-86.238510183,3.2,,,,,,,,,0.0,0.0,8.0,-19.0,702_202504_06_1404_22_0000016,,,0,0,0
48,1743948264.58,4.789999961853027,5.417531687229408,5.417531687229408,14.04.24,39.792179,-86.2385223,3.3,,,,,,,,,0.0,0.0,6.0,-22.0,702_202504_06_1404_22_0000017,,,0,0,0
49,1743948264.68,4.890000104904175,5.417531687229408,5.417531687229408,14.04.24,39.792179,-86.2385223,3.3,,,,,,,,,0.0,0.0,6.0,-22.0,702_202504_06_1404_22_0000018,,,0,0,0
50,1743948264.79,5.0,5.417531687229408,5.417531687229408,14.04.24,39.792179,-86.2385223,3.3,,,,,,,,,0.0,0.0,8.0,-22.0,702_202504_06_1404_22_0000019,,,0,0,0
51,1743948264.89,5.1000001430511475,5.417531687229408,5.417531687229408,14.04.24,39.792179,-86.2385223,3.3,,,,,,,,,0.0,0.0,8.0,-22.0,702_202504_06_1404_22_0000020,,,0,0,0
52,1743948264.99,5.200000047683716,5.417531687229408,5.417531687229408,14.04.24,39.792179,-86.2385223,3.3,,,,,,,,,0.0,0.0,7.0,-22.0,702_202504_06_1404_22_0000021,,,0,0,0
53,1743948265.08,5.289999961853027,5.417531687229408,5.417531687229408,14.04.24,39.792179,-86.2385223,3.3,,,,,,,,,0.0,0.0,7.0,-22.0,702_202504_06_1404_22_0000022,,,0,0,0
54,1743948265.18,5.390000104904175,5.417531687229408,5.417531687229408,14.04.24,39.792179,-86.2385223,3.3,,,,,,,,,0.0,0.0,7.0,-21.0,702_202504_06_1404_22_0000023,,,0,0,0
55,1743948265.29,5.5,5.417531687229408,5.417531687229408,14.04.24,39.792179,-86.2385223,3.3,,,,,,,,,0.0,0.0,7.0,-21.0,702_202504_06_1404_22_0000024,,,0,0,0
56,1743948265.39,5.6000001430511475,5.417531687229408,5.417531687229408,14.04.24,39.792179,-86.2385223,3.3,,,,,,,,,0.0,0.0,7.0,-24.0,702_202504_06_1404_22_0000025,,,0,0,0
57,1743948265.49,5.700000047683716,5.417531687229408,5.417531687229408,14.04.24,39.792179,-86.2385223,3.3,,,,,,,,,0.0,0.0,7.0,-24.0,702_202504_06_1404_22_0000026,,,0,0,0
58,1743948265.59,5.799999952316284,6.554258174566233,6.554258174566233,14.04.25,39.792175833,-86.23853495,3.3,,,,,,,,,0.0,0.0,7.0,-20.0,702_202504_06_1404_22_0000027,,,0,0,0
59,1743948265.69,5.900000095367432,6.554258174566233,6.554258174566233,14.04.25,39.792175833,-86.23853495,3.3,,,,,,,,,0.0,0.0,7.0,-20.0,702_202504_06_1404_22_0000028,,,0,0,0
60,1743948265.78,5.990000009536743,6.554258174566233,6.554258174566233,14.04.25,39.792175833,-86.23853495,3.3,,,,,,,,,0.0,0.0,8.0,-21.0,702_202504_06_1404_22_0000029,,,0,0,0
61,1743948265.88,6.090000152587891,6.554258174566233,6.554258174566233,14.04.25,39.792175833,-86.23853495,3.3,,,,,,,,,0.0,0.0,8.0,-21.0,702_202504_06_1404_22_0000030,,,0,0,0
62,1743948265.98,6.190000057220459,6.554258174566233,6.554258174566233,14.04.25,39.792175833,-86.23853495,3.3,,,,,,,,,0.0,0.0,7.0,-21.0,702_202504_06_1404_22_0000031,,,0,0,0
63,1743948266.09,6.299999952316284,6.554258174566233,6.554258174566233,14.04.25,39.792175833,-86.23853495,3.3,,,,,,,,,0.0,0.0,7.0,-21.0,702_202504_06_1404_22_0000032,,,0,0,0
64,1743948266.19,6.400000095367432,6.554258174566233,6.554258174566233,14.04.25,39.792175833,-86.23853495,3.3,,,,,,,,,0.0,0.0,8.0,-20.0,702_202504_06_1404_22_0000033,,,0,0,0
65,1743948266.29,6.5,6.554258174566233,6.554258174566233,14.04.25,39.792175833,-86.23853495,3.3,,,,,,,,,0.0,0.0,8.0,-20.0,702_202504_06_1404_22_0000034,,,0,0,0
66,1743948266.38,6.590000152587891,6.554258174566233,6.554258174566233,14.04.25,39.792175833,-86.23853495,3.3,,,,,,,,,0.0,0.0,6.0,-21.0,702_202504_06_1404_22_0000035,,,0,0,0
67,1743948266.49,6.700000047683716,6.554258174566233,6.554258174566233,14.04.25,39.792175833,-86.23853495,3.3,,,,,,,,,0.0,0.0,6.0,-21.0,702_202504_06_1404_22_0000036,,,0,0,0
68,1743948266.59,6.799999952316284,7.681142817302826,7.681142817302826,14.04.26,39.7921742,-86.238547967,3.3,,,,,,,,,0.0,0.0,9.0,-17.0,702_202504_06_1404_22_0000037,,,0,0,0
69,1743948266.69,6.900000095367432,7.681142817302826,7.681142817302826,14.04.26,39.7921742,-86.238547967,3.3,,,,,,,,,0.0,0.0,9.0,-17.0,702_202504_06_1404_22_0000038,,,0,0,0
70,1743948266.79,7.0,7.681142817302826,7.681142817302826,14.04.26,39.7921742,-86.238547967,3.3,,,,,,,,,0.0,0.0,6.0,-19.0,702_202504_06_1404_22_0000039,,,0,0,0
71,1743948266.89,7.1000001430511475,7.681142817302826,7.681142817302826,14.04.26,39.7921742,-86.238547967,3.3,,,,,,,,,0.0,0.0,6.0,-19.0,702_202504_06_1404_22_0000040,,,0,0,0
72,1743948266.98,7.190000057220459,7.681142817302826,7.681142817302826,14.04.26,39.7921742,-86.238547967,3.3,,,,,,,,,0.0,0.0,6.0,-23.0,702_202504_06_1404_22_0000041,,,0,0,0
73,1743948267.09,7.299999952316284,7.681142817302826,7.681142817302826,14.04.26,39.7921742,-86.238547967,3.3,,,,,,,,,0.0,0.0,6.0,-23.0,702_202504_06_1404_22_0000042,,,0,0,0
74,1743948267.19,7.400000095367432,7.681142817302826,7.681142817302826,14.04.26,39.7921742,-86.238547967,3.3,,,,,,,,,0.0,0.0,6.0,-21.0,702_202504_06_1404_22_0000043,,,0,0,0
75,1743948267.29,7.5,7.681142817302826,7.681142817302826,14.04.26,39.7921742,-86.238547967,3.3,,,,,,,,,0.0,0.0,6.0,-21.0,702_202504_06_1404_22_0000044,,,0,0,0
76,1743948267.38,7.590000152587891,7.681142817302826,7.681142817302826,14.04.26,39.7921742,-86.238547967,3.3,,,,,,,,,0.0,0.0,7.0,-21.0,702_202504_06_1404_22_0000045,,,0,0,0
77,1743948267.49,7.700000047683716,7.681142817302826,7.681142817302826,14.04.26,39.7921742,-86.238547967,3.3,,,,,,,,,0.0,0.0,7.0,-21.0,702_202504_06_1404_22_0000046,,,0,0,0
78,1743948267.58,7.789999961853027,8.780439688744993,8.780439688744993,14.04.27,39.792172967,-86.238560733,3.3,,,,,,,,,0.0,0.0,7.0,-19.0,702_202504_06_1404_22_0000047,,,0,0,0
79,1743948267.68,7.890000104904175,8.780439688744993,8.780439688744993,14.04.27,39.792172967,-86.238560733,3.3,,,,,,,,,0.0,0.0,7.0,-19.0,702_202504_06_1404_22_0000048,,,0,0,0
80,1743948267.79,8.0,8.780439688744993,8.780439688744993,14.04.27,39.792172967,-86.238560733,3.3,,,,,,,,,0.0,0.0,8.0,-21.0,702_202504_06_1404_22_0000049,,,0,0,0
81,1743948267.89,8.100000143051147,8.780439688744993,8.780439688744993,14.04.27,39.792172967,-86.238560733,3.3,,,,,,,,,0.0,0.0,8.0,-21.0,702_202504_06_1404_22_0000050,,,0,0,0
82,1743948267.99,8.200000047683716,8.780439688744993,8.780439688744993,14.04.27,39.792172967,-86.238560733,3.3,,,,,,,,,0.0,0.0,7.0,-18.0,702_202504_06_1404_22_0000051,,,0,0,0
83,1743948268.08,8.289999961853027,8.780439688744993,8.780439688744993,14.04.27,39.792172967,-86.238560733,3.3,,,,,,,,,0.0,0.0,7.0,-18.0,702_202504_06_1404_22_0000052,,,0,0,0
84,1743948268.18,8.390000104904175,8.780439688744993,8.780439688744993,14.04.27,39.792172967,-86.238560733,3.3,,,,,,,,,0.0,0.0,9.0,-23.0,702_202504_06_1404_22_0000053,,,0,0,0
85,1743948268.29,8.5,8.780439688744993,8.780439688744993,14.04.27,39.792172967,-86.238560733,3.3,,,,,,,,,0.0,0.0,9.0,-23.0,702_202504_06_1404_22_0000054,,,0,0,0
86,1743948268.39,8.600000143051147,8.780439688744993,8.780439688744993,14.04.27,39.792172967,-86.238560733,3.3,,,,,,,,,0.0,0.0,8.0,-23.0,702_202504_06_1404_22_0000055,,,0,0,0
87,1743948268.49,8.700000047683716,8.780439688744993,8.780439688744993,14.04.27,39.792172967,-86.238560733,3.3,,,,,,,,,0.0,0.0,8.0,-23.0,702_202504_06_1404_22_0000056,,,0,0,0
88,1743948268.59,8.799999952316284,9.882952688781854,9.882952688781854,14.04.28,39.792173217,-86.238573633,3.2,,,,,,,,,0.0,0.0,9.0,-20.0,702_202504_06_1404_22_0000057,,,0,0,0
89,1743948268.68,8.890000104904175,9.882952688781854,9.882952688781854,14.04.28,39.792173217,-86.238573633,3.2,,,,,,,,,0.0,0.0,9.0,-20.0,702_202504_06_1404_22_0000058,,,0,0,0
90,1743948268.78,8.990000009536743,9.882952688781854,9.882952688781854,14.04.28,39.792173217,-86.238573633,3.2,,,,,,,,,0.0,0.0,8.0,-22.0,702_202504_06_1404_22_0000059,,,0,0,0
91,1743948268.88,9.09000015258789,9.882952688781854,9.882952688781854,14.04.28,39.792173217,-86.238573633,3.2,,,,,,,,,0.0,0.0,8.0,-22.0,702_202504_06_1404_22_0000060,,,0,0,0
92,1743948268.99,9.200000047683716,9.882952688781854,9.882952688781854,14.04.28,39.792173217,-86.238573633,3.2,,,,,,,,,0.0,0.0,11.0,-22.0,702_202504_06_1404_22_0000061,,,0,0,0
93,1743948269.09,9.299999952316284,9.882952688781854,9.882952688781854,14.04.28,39.792173217,-86.238573633,3.2,,,,,,,,,0.0,0.0,11.0,-22.0,702_202504_06_1404_22_0000062,,,0,0,0
94,1743948269.19,9.400000095367432,9.882952688781854,9.882952688781854,14.04.28,39.792173217,-86.238573633,3.2,,,,,,,,,0.0,0.0,9.0,-22.0,702_202504_06_1404_22_0000063,,,0,0,0
95,1743948269.28,9.490000009536743,9.882952688781854,9.882952688781854,14.04.28,39.792173217,-86.238573633,3.2,,,,,,,,,0.0,0.0,9.0,-22.0,702_202504_06_1404_22_0000064,,,0,0,0
96,1743948269.39,9.600000143051147,9.882952688781854,9.882952688781854,14.04.28,39.792173217,-86.238573633,3.2,,,,,,,,,0.0,0.0,7.0,-23.0,702_202504_06_1404_22_0000065,,,0,0,0
97,1743948269.48,9.690000057220459,9.882952688781854,9.882952688781854,14.04.28,39.792173217,-86.238573633,3.2,,,,,,,,,0.0,0.0,7.0,-23.0,702_202504_06_1404_22_0000066,,,0,0,0
98,1743948269.59,9.799999952316284,10.933340405385065,10.933340405385065,14.04.29,39.792174383,-86.238585833,3.2,,,,,,,,,0.0,0.0,8.0,-17.0,702_202504_06_1404_22_0000067,,,0,0,0
99,1743948269.69,9.900000095367432,10.933340405385065,10.933340405385065,14.04.29,39.792174383,-86.238585833,3.2,,,,,,,,,0.0,0.0,8.0,-17.0,702_202504_06_1404_22_0000068,,,0,0,0
100,1743948269.79,10.0,10.933340405385065,10.933340405385065,14.04.29,39.792174383,-86.238585833,3.2,,,,,,,,,0.0,0.0,8.0,-23.0,702_202504_06_1404_22_0000069,,,0,0,0
101,1743948269.89,10.100000143051147,10.933340405385065,10.933340405385065,14.04.29,39.792174383,-86.238585833,3.2,,,,,,,,,0.0,0.0,8.0,-23.0,702_202504_06_1404_22_0000070,,,0,0,0
102,1743948269.98,10.190000057220459,10.933340405385065,10.933340405385065,14.04.29,39.792174383,-86.238585833,3.2,,,,,,,,,0.0,0.0,7.0,-18.0,702_202504_06_1404_22_0000071,,,0,0,0
103,1743948270.09,10.299999952316284,10.933340405385065,10.933340405385065,14.04.29,39.792174383,-86.238585833,3.2,,,,,,,,,0.0,0.0,7.0,-18.0,702_202504_06_1404_22_0000072,,,0,0,0
104,1743948270.19,10.400000095367432,10.933340405385065,10.933340405385065,14.04.29,39.792174383,-86.238585833,3.2,,,,,,,,,0.0,0.0,9.0,-23.0,702_202504_06_1404_22_0000073,,,0,0,0
105,1743948270.29,10.5,10.933340405385065,10.933340405385065,14.04.29,39.792174383,-86.238585833,3.2,,,,,,,,,0.0,0.0,9.0,-23.0,702_202504_06_1404_22_0000074,,,0,0,0
106,1743948270.39,10.600000143051147,10.933340405385065,10.933340405385065,14.04.29,39.792174383,-86.238585833,3.2,,,,,,,,,0.0,0.0,7.0,-20.0,702_202504_06_1404_22_0000075,,,0,0,0
107,1743948270.49,10.700000047683716,10.933340405385065,10.933340405385065,14.04.29,39.792174383,-86.238585833,3.2,,,,,,,,,0.0,0.0,7.0,-20.0,702_202504_06_1404_22_0000076,,,0,0,0
108,1743948270.59,10.799999952316284,11.891883879864247,11.891883879864247,14.04.30,39.792176717,-86.238596633,3.2,,,,,,,,,0.0,0.0,8.0,-22.0,702_202504_06_1404_22_0000077,,,0,0,0
109,1743948270.68,10.890000104904175,11.891883879864247,11.891883879864247,14.04.30,39.792176717,-86.238596633,3.2,,,,,,,,,0.0,0.0,8.0,-22.0,702_202504_06_1404_22_0000078,,,0,0,0
110,1743948270.79,11.0,11.891883879864247,11.891883879864247,14.04.30,39.792176717,-86.238596633,3.2,,,,,,,,,0.0,0.0,8.0,-21.0,702_202504_06_1404_22_0000079,,,0,0,0
111,1743948270.89,11.100000143051147,11.891883879864247,11.891883879864247,14.04.30,39.792176717,-86.238596633,3.2,,,,,,,,,0.0,0.0,8.0,-21.0,702_202504_06_1404_22_0000080,,,0,0,0
112,1743948270.99,11.200000047683716,11.891883879864247,11.891883879864247,14.04.30,39.792176717,-86.238596633,3.2,,,,,,,,,0.0,0.0,6.0,-22.0,702_202504_06_1404_22_0000081,,,0,0,0
113,1743948271.09,11.299999952316284,11.891883879864247,11.891883879864247,14.04.30,39.792176717,-86.238596633,3.2,,,,,,,,,0.0,0.0,6.0,-22.0,702_202504_06_1404_22_0000082,,,0,0,0
114,1743948271.19,11.400000095367432,11.891883879864247,11.891883879864247,14.04.30,39.792176717,-86.238596633,3.2,,,,,,,,,0.0,0.0,7.0,-19.0,702_202504_06_1404_22_0000083,,,0,0,0
115,1743948271.29,11.5,11.891883879864247,11.891883879864247,14.04.30,39.792176717,-86.238596633,3.2,,,,,,,,,0.0,0.0,7.0,-19.0,702_202504_06_1404_22_0000084,,,0,0,0
116,1743948271.38,11.59000015258789,11.891883879864247,11.891883879864247,14.04.30,39.792176717,-86.238596633,3.2,,,,,,,,,0.0,0.0,7.0,-20.0,702_202504_06_1404_22_0000085,,,0,0,0
117,1743948271.49,11.700000047683716,11.891883879864247,11.891883879864247,14.04.30,39.792176717,-86.238596633,3.2,,,,,,,,,0.0,0.0,7.0,-20.0,702_202504_06_1404_22_0000086,,,0,0,0
118,1743948271.59,11.799999952316284,11.891883879864247,11.891883879864247,14.04.30,39.792176717,-86.238596633,3.2,,,,,,,,,0.0,0.0,7.0,-19.0,702_202504_06_1404_22_0000087,,,0,0,0
119,1743948271.69,11.900000095367432,12.841897935627886,12.841897935627886,14.04.31,39.792180233,-86.238606767,3.2,,,,,,,,,0.0,0.0,7.0,-19.0,702_202504_06_1404_22_0000088,,,0,0,0
120,1743948271.79,12.0,12.841897935627886,12.841897935627886,14.04.31,39.792180233,-86.238606767,3.2,,,,,,,,,0.0,0.0,7.0,-22.0,702_202504_06_1404_22_0000089,,,0,0,0
121,1743948271.89,12.100000143051147,12.841897935627886,12.841897935627886,14.04.31,39.792180233,-86.238606767,3.2,,,,,,,,,0.0,0.0,7.0,-22.0,702_202504_06_1404_22_0000090,,,0,0,0
122,1743948271.99,12.200000047683716,12.841897935627886,12.841897935627886,14.04.31,39.792180233,-86.238606767,3.2,,,,,,,,,0.0,0.0,7.0,-23.0,702_202504_06_1404_22_0000091,,,0,0,0
123,1743948272.08,12.289999961853027,12.841897935627886,12.841897935627886,14.04.31,39.792180233,-86.238606767,3.2,,,,,,,,,0.0,0.0,7.0,-23.0,702_202504_06_1404_22_0000092,,,0,0,0
124,1743948272.18,12.390000104904175,12.841897935627886,12.841897935627886,14.04.31,39.792180233,-86.238606767,3.2,,,,,,,,,0.0,0.0,7.0,-21.0,702_202504_06_1404_22_0000093,,,0,0,0
125,1743948272.29,12.5,12.841897935627886,12.841897935627886,14.04.31,39.792180233,-86.238606767,3.2,,,,,,,,,0.0,0.0,7.0,-21.0,702_202504_06_1404_22_0000094,,,0,0,0
126,1743948272.39,12.600000143051147,12.841897935627886,12.841897935627886,14.04.31,39.792180233,-86.238606767,3.2,,,,,,,,,0.0,0.0,8.0,-22.0,702_202504_06_1404_22_0000095,,,0,0,0
127,1743948272.48,12.690000057220459,12.841897935627886,12.841897935627886,14.04.31,39.792180233,-86.238606767,3.2,,,,,,,,,0.0,0.0,8.0,-22.0,702_202504_06_1404_22_0000096,,,0,0,0
128,1743948272.59,12.799999952316284,12.841897935627886,12.841897935627886,14.04.31,39.792180233,-86.238606767,3.2,,,,,,,,,0.0,0.0,6.0,-22.0,702_202504_06_1404_22_0000097,,,0,0,0
