rec_id,obc_timestamp,lap_obc_timestamp,dist,lap_dist,gps_utctime,gps_latitude,gps_longitude,gps_speed,lfm_temperature,lfm_integratedcorrflow,lfm_instantflow,lap_lfm_integratedcorrflow,gfs_gasflow,gfs_gastemp,gfs_netgasvolume,lap_gfs_netgasvolume,jm3_netjoule,lap_jm3_netjoule,jm3_voltage,jm3_current,message_id,volt_voltage,volt_difference,lap_lap,start_lap,finish_lap
24,1743945318.08,2.3899998664855957,4.24662112819951,4.24662112819951,13.15.17,39.792174817,-86.238547733,4.7,,,,,,,,,0.0,-187.739,22.0,-18.0,702_202504_06_1311_27_0002304,,,0,0,0
25,1743945318.19,2.5,4.24662112819951,4.24662112819951,13.15.17,39.792174817,-86.238547733,4.7,,,,,,,,,0.0,-187.739,22.0,-18.0,702_202504_06_1311_27_0002305,,,0,0,0
26,1743945318.29,2.5999999046325684,4.24662112819951,4.24662112819951,13.15.17,39.792174817,-86.238547733,4.7,,,,,,,,,0.0,-187.739,22.0,-18.0,702_202504_06_1311_27_0002306,,,0,0,0
27,1743945318.39,2.700000047683716,4.24662112819951,4.24662112819951,13.15.17,39.792174817,-86.238547733,4.7,,,,,,,,,0.0,-187.739,21.0,-19.0,702_202504_06_1311_27_0002307,,,0,0,0
28,1743945318.49,2.799999952316284,4.24662112819951,4.24662112819951,13.15.17,39.792174817,-86.238547733,4.7,,,,,,,,,0.0,-187.739,21.0,-19.0,702_202504_06_1311_27_0002308,,,0,0,0
29,1743945318.59,2.8999998569488525,4.24662112819951,4.24662112819951,13.15.17,39.792174817,-86.238547733,4.7,,,,,,,,,0.0,-187.739,19.0,-23.0,702_202504_06_1311_27_0002309,,,0,0,0
30,1743945318.69,3.0,4.24662112819951,4.24662112819951,13.15.17,39.792174817,-86.238547733,4.7,,,,,,,,,0.0,-187.739,19.0,-23.0,702_202504_06_1311_27_0002310,,,0,0,0
31,1743945318.79,3.0999999046325684,5.444960334135866,5.444960334135866,13.15.18,39.792169367,-86.238559833,4.7,,,,,,,,,0.0,-187.739,21.0,-20.0,702_202504_06_1311_27_0002311,,,0,0,0
32,1743945318.89,3.200000047683716,5.444960334135866,5.444960334135866,13.15.18,39.792169367,-86.238559833,4.7,,,,,,,,,0.0,-187.739,21.0,-20.0,702_202504_06_1311_27_0002312,,,0,0,0
33,1743945318.98,3.2899999618530273,5.444960334135866,5.444960334135866,13.15.18,39.792169367,-86.238559833,4.7,,,,,,,,,0.0,-187.739,19.0,-16.0,702_202504_06_1311_27_0002313,,,0,0,0
